Model,Tumor Type,Treatment
X-1286,BRCA,BGJ398
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BKM120
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719 + LEE011
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,BYL719 + LJM716
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CGM097
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,CLR457
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,HDM201
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,INC424
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LEE011 + everolimus
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LFA102
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LJM716 + trastuzumab
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LKA136
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,LLM871
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,binimetinib
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,paclitaxel
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,tamoxifen
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,trastuzumab
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,untreated
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1286,BRCA,LFW527 + everolimus
X-1289,PDAC,abraxane
X-1289,PDAC,abraxane
X-1289,PDAC,abraxane
X-1289,PDAC,abraxane
X-1289,PDAC,abraxane
X-1289,PDAC,abraxane
X-1289,PDAC,abraxane
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BKM120
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,BYL719 + LJM716
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,CLR457
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,HDM201
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"""
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,"figitumumab"" + binimetinib"
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,gemcitabine-50mpk
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,INC424
X-1289,PDAC,LEE011
X-1289,PDAC,LEE011
X-1289,PDAC,LEE011
X-1289,PDAC,LEE011
X-1289,PDAC,LEE011
X-1289,PDAC,LEE011
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,WNT974
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,LKA136
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,binimetinib-3.5mpk
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,trametinib
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-1289,PDAC,untreated
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BGJ398
X-129,GC,BKM120
X-129,GC,BKM120
X-129,GC,BKM120
X-129,GC,BKM120
X-129,GC,BYL719 + HSP990
X-129,GC,BYL719 + HSP990
X-129,GC,BYL719 + HSP990
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,BYL719 + LJM716
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,CLR457
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,HDM201
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,"figitumumab"""
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,HSP990
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280 + trastuzumab
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,INC280
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LEE011 + everolimus
X-129,GC,LJM716
